  freq  compound    orth
------  ----------  --------------------------------------------------
     4              ala-aulaan
     4              yli-intendentti
     4              Paid full
     4              nato-johtajat
     4              toisin paikoin
     4              Luode-Levola
     4              Ala-Orvola
     4              Turkki-ottelussa
     4              vireillä olevaa
     4              kuin nyrkki silmään
     4              kulttuuri-ihminen
     4              me-lukemiksi
     4              Länsi-Eurooppaa
     4              Pallo-Iiroille
     4              Suomen PT
     4              auto-onnettomuudesta
     4              ampuma-aseiden
     4              Bosnia-Herzegovinassa
     4              diplomi-insinöörit
     4              karjala-turnaus
     4              Emu-jäsenyydestä
     4              parhaaksi katsomallaan tavalla
     4              tällä kaikella
     4              Etu-Pommerin
     4              Merita Pankista
     4              niin kutsutun
     4              ala-arvoisessa
     4              käyttöön ottoon
     4              Taisto-Bertil
     4              lauantai-iltoina
     4              Suomen Tietotoimisto
     4              ongelma-alue
     4              aravavuokra-asuntoja
     4              taide-elämä
     4              kiinniotto-oikeus
     4              markkina-alueista
     4              Cambridgen yliopistossa
     4              yliopisto-opiskelijoita
     4              tasa-arvovaltuutettuna
     4              yli-ikäiseksi
     4              Nato-selvitystä
     4              Kalifornian yliopistosta
     4              Kisa-Toverit
     4              valmentaja-isä
     4              laboratorio-oloissa
     4              nuoriso-orkesterin
     4              Itä-Hämeen
     4              Seudun Osuuspankista
     4              ahaa-elämyksiä
     4              Terminal Systemsin
     4              leikki-ikäinen
     4              Kuluttaja-lehti
     4              Vuoreksen YVA
     4              ajo-oikeuden
     4              takaa-ajettu
     4              Väli-Amerikan
     4              harkinta-aikaa
     4              Taika-ampuja
     4              palkka-asiat
     4              torstai-iltapäivään
     4              jostain muusta kuin
     4              Etelä-Sudanissa
     4              Ässät-ottelussa
     4              pelaaja-manageri
     4              tasa-arvoisempaan
     4              market-alueelle
     4              yliopisto-opintojen
     4              euro-oloissa
     4              suomi-inkeri-seuran
     4              Itä-Pirkanmaan
     4              se-numeroita
     4              mihin päin
     4              valokuva-aineistoa
     4              Nato-johtoisten
     4              safari-ralli
     4              sora-auto
     4              keski-pohjanmaalla
     4              roska-astiat
     4              yliopisto-opintoja
     4              Tanssi-Frenckellissä
     4              auto-onnettomuuteen
     4              Suutari-Jääskön
     4              tuottaja-ohjaaja
     4              tila-autoa
     4              tausta-asiat
     4              Kaakkois-Aasiasta
     4              niin sanotuille
     4              Anna-Leenan
     4              Pohjois-Karjalaa
     4              Tampereen museot
     4              Isku-Veikkojen
     4              Itä-Aasiassa
     4              Itar-Tassille
     4              Suomi-instituutin
     4              Ramsau hiidon MM
     4              musiikki-ilta
     4              Osakesäästäjien keskusliiton
     4              rekka-autosta
     4              moni-ilmeisyys
     4              evankelis-luterilaiset
     4              Nato-sotilaat
     4              Itä-Timorilta
     4              mato-onginta
     4              Ruotsi-otteluissa
     4              pinta-alaverotus
     4              teho-osaston
     4              vapaa-aikatalon
     4              Aino-Liisa
     4              Tampereen museon
     4              tuon kaiken
     4              Sheffieldin yliopistosta
     4              ruotsalais-sveitsiläinen
     4              nimeltä mainitsematon
     4              Iso-Mikko
     4              juniori-ikäisenä
     4              keski-ikäisiin
     4              Pikku-Matti
     4              vuokra-auto
     4              elektroniikka-ala
     4              Ala-Luopa
     4              jalkapallo-ottelujen
     4              juhla-aterian
     4              manner-Euroopan
     4              Pallo-Veikkoja
     4              britti-imperiumin
     4              ei-kenenkään-maalla
     4              ala-arvoiseen
     4              koillis-pirkanmaalla
     4              rock-tapahtuman
     4              osa-alueesta
     4              lato-orkesterin
     4              Suomi-Kanada
     4              mikä hyvänsä
     4              Lilja-Aurora
     4              helmi-maaliskuulle
     4              perjantai-illaksi
     4              plus-miinus
     4              Iso-Roineen
     4              toimeen tuleva
     4              pohja-aikaan
     4              liiga-avausta
     4              etuajo-oikeus
     4              takaa-ajokisa
     4              nyky-yhteiskuntien
     4              vasta-alkajalle
     4              opinto-oikeuden
     4              Tieto-Finlandia
     4              Mini-Elvis
     4              muussakin kuin
     4              Vanhustyön keskusliitto
     4              ale-hintaan
     4              joku muukin kuin
     4              koripallo-oppinsa
     4              Michiganin yliopistosta
     3              Kauko-itään
     3              ensin mainittua
     3              Yhtenäisyys-puolueen
     3              parturi-kampaajat
     3              matka-avustusta
     3              Kaupan Keskusliiton
     3              myynti-ilmoituksen
     3              teini-idoli
     3              katu-uskottavasti
     3              Suomen Pankkiyhdistys
     3              koti-isäksi
     3              Pohjois-Albaniaa
     3              kauko-ohjaimen
     3              country-musiikin
     3              Pohjois-Espanjassa
     3              maa-alueisiin
     3              Viita-akatemiassa
     3              Murikka-opisto
     3              hinta-arvion
     3              Kaupan keskusliitossa
     3              keskusta-asuntoja
     3              Meri-Porin
     3              toiminta-alueensa
     3              ruska-aikaan
     3              ex-miniän
     3              Henki-Suomi
     3              rata-ajon
     3              pika-aidoissa
     3              ravinto-opillisesti
     3              vapaa-aikatalolla
     3              vuokra-asukkaat
     3              kennel-liitto
     3              suomi-kuvan
     3              haitta-aineita
     3              valvonta-aika
     3              Etelä-Pohjanmaata
     3              Etelä-Carolinaan
     3              vaali-intoa
     3              maanantai-illasta
     3              Keski-Lapissa
     3              pahaa-aavistamaton
     3              saksa-ottelussa
     3              Taideteolliselle korkeakoululle
     3              valtio-omistajan
     3              Blues-ottelussa
     3              vapaa-aikatalo
     3              Yli-Vainion
     3              Vähä-Aasian
     3              ruotsi-maaottelun
     3              massankäsittely-yksikössä
     3              kirjailija-toimittaja
     3              vastuussa olevien
     3              Kainuun Sanomissa
     3              valuma-alueelta
     3              Ahaa-teatteri
     3              Tampereen Teknillisen korkeakoulun
     3              kukka-asetelmia
     3              Terveydenhuolto-oppilaitoksen
     3              Handy Systemsin
     3              bar-autollaan
     3              muulta kuin
     3              amfibio-lentokone
     3              Sunnuntai-osaston
     3              suomi-ruotsi-maaottelu
     3              Kurko-Paavo
     3              Carl-Johan
     3              Shanghain yliopiston
     3              Maila-Jusseja
     3              viimeksi mainituista
     3              rock-muusikot
     3              Keski-Pohjanmaa
     3              tasa-arvossa
     3              sairaala-alueella
     3              Päijät-Hämeen Osuuspankki
     3              Kisa-Veikkojen
     3              Ala-Riihimäki
     3              Outokummun Sähkö
     3              city-karhu
     3              Saksa-Suomi
     3              keuhko-osaston
     3              Seat-talli
     3              tutka-asemia
     3              Metsä-Botnian
     3              maastrichtin sopimuksessa
     3              Arabian museon
     3              esillä oleva
     3              osake-erien
     3              joukkue-erikoistekniikkamurskaus
     3              lento-onnettomuudesta
     3              piano-opintoihin
     3              markkina-alueeksi
     3              ex-manageri
     3              johdanto-osa
     3              ulko-ovien
     3              ampuma-aselakia
     3              Suomi EU
     3              ei-kaupallista
     3              trapin MM
     3              Helsingin Pörssi
     3              Energia-alan keskusliitto
     3              Suomen tietotoimiston
     3              Posti-Telen
     3              VV-Auto
     3              koe-ennuste
     3              Radio Corporation
     3              vapaa-ajattelija
     3              Itä-Jerusalemista
     3              hautausmaa-aluetta
     3              muoti-ilmiön
     3              oma-aloitteisuuden
     3              reuna-alueella
     3              rahasto-osuuksien
     3              Suomen Säästöpankkia
     3              liiga-ajan
     3              Pohjois-Euroopasta
     3              kaasualan keskusliitto
     3              matkustaja-alukset
     3              ennen näkemätöntä
     3              tasa-arvolla
     3              lupa-asioihin
     3              Matti-pojan
     3              alakerta-artikkelissa
     3              cup-finaalissa
     3              Upsalan yliopistossa
     3              Ylä-Lapissa
     3              Länsi-Kosovossa
     3              keski-ikäisinä
     3              Etu-Seppälän
     3              kukka-alan
     3              hunaja-omenaviinietikkaa
     3              hyvää hyvyyttään
     3              pito-ominaisuudet
     3              SSH Communications
     3              Ohra-ahon
     3              tupo-ratkaisua
     3              heleä-ääninen
     3              mikä-maahan
     3              ex-missi
     3              juniori-ikäisen
     3              Ruoka-Saarioisten
     3              Vähä-Koskela
     3              Pohjois-Pohjanmaalta
     3              touko-elokuussa
     3              Kivistö-Rahnasto
     3              Tae-sopimusta
     3              Itä-Jerusalemiin
     3              ex-vaimon
     3              Tähti-albumin
     3              Valko-Venäjään
     3              jatko-osissa
     3              varmenne-kortilla
     3              doping-jutuissa
     3              Pohjois-Lontoossa
     3              pop-jazz
     3              asemakaava-alueella
     3              Länsi-Tampereelle
     3              laina-ajat
     3              koti-ilta
     3              Muka-Mika
     3              Etelä-Sudaniin
     3              kuorma-autoyrittäjien
     3              raketti-iskun
     3              Stora ENSO
     3              Kiekko-Vantaa
     3              sunnuntai-iltojen
     3              takaa-ajoasemassa
     3              vapaa-alue
     3              Länsi-Savo
     3              takaa-ajotilanteessa
     3              muoti-ilmiöstä
     3              yhteisvaluutta-alueeseen
     3              yhtään missään
     3              tammi-kesäkuu
     3              joka-aamuisen
     3              Etelä-Hämeestä
     3              duuri-konserton
     3              Sievi-Korte
     3              Hiisi-Jukola
     3              Elokuva-arkistosta
     3              Alba-yhtiölle
     3              cup-kannua
     3              linja-autoliike
     3              Venäjä-strategia
     3              levy-yhtiöihin
     3              kuivatusviirat-tuoteryhmän
     3              tavallisesta poikkeavaa
     3              Veli-Pentti
     3              Saksa-ottelussa
     3              vaihto-oppilasvuosi
     3              turkki-pelissä
     3              Suomi-palkinto
     3              Tanssimania-tapahtuma
     3              Huttu-Hiltusen
     3              ala-asteikäisen
     3              kulttuuri-identiteetti
     3              pää-asiassa
     3              Ruotsi-Venäjä
     3              Columbian yliopistossa
     3              energia-asiaa
     3              optio-oikeuden
     3              Media-Active
     3              Matka-Töysä
     3              siirto-operaatio
     3              virka-auto
     3              maa-alueensa
     3              ensin mainitulla
     3              keskusta-alueiden
     3              Tasa-arvo
     3              valtio-oppia
     3              mihin hyvänsä
     3              puna-armeijaa
     3              haitta-aineet
     3              takaa-ajaja
     3              market-keskittymä
     3              Mari-Anna
     3              eri-ikäisistä
     3              kolumnisti-tuottaja
     3              ensi-ihastus
     3              doping-oikeudenkäynti
     3              vuokra-asunnoilla
     3              vuokra-ajaksi
     3              kanava-alue
     3              huippu-urheilijana
     3              ex-mieheni
     3              sydän-keuhkokoneen
     3              natsi-Saksaa
     3              kilpa-ajajien
     3              juhla-alueelle
     3              raaka-ainepulaa
     3              Kaakkois-Viron
     3              marja-radan
     3              Keski-Euroopassakin
     3              ex-pelaaja
     3              hinta-arvio
     3              keski-ikäisenä
     3              jazz-muusikot
     3              Eurooppa-yhtiön
     3              sota-aikaisen
     3              metsäpinta-alasta
     3              kuva-aihe
     3              Teollisuuden ja Työnantajain Keskusliiton
     3              hankinta-arvo
     3              opinto-ohjelman
     3              maa-alueitaan
     3              Akateemisessa kirjakaupassa
     3              nolla-vaihtoehto
     3              urheilija-apurahan
     3              kaksin-sarjan
     3              Hong Kongista
     3              liikunta-asioista
     3              ranskalais-saksalainen
     3              suomi-talo
     3              Terttu-Anneli
     3              osuuspankki-ryhmä
     3              ensiksi mainittua
     3              kuppi-istuimet
     3              Li Ka
     3              lukio-opintoja
     3              ranta-alueiden
     3              vero-osuuden
     3              kosmetiikka-alalla
     3              keski-ikäisillä
     3              puutarha-alueella
     3              market-ryhmä
     3              linja-autoilta
     3              arava-asunnot
     3              Sonera Systems
     3              lande-mimmi
     3              epätasa-arvoiseen
     3              keitä tahansa
     3              Mäki-Soinin
     3              Outokumpu Poricopper
     3              keskusta-alueille
     3              tasa-arvoasian
     3              keittäjä-opettaja
     3              Agenda-ratkaisu
     3              vuokra-asumiseen
     3              ensi-iltakierroksellaan
     3              nato-maa
     3              kuorma-autovalmistaja
     3              Näkövammaisten keskusliiton
     3              Pohjois-Kashmirissa
     3              valta-asemassa
     3              vuoristo-osuuden
     3              Lauantai-ilta
     3              liha-ala
     3              arkadia-teatterin
     3              euribor-korko
     3              Suomi-poppia
     3              kanta-asiakaskortti
     3              freelancer-näyttelijän
     3              kilpa-aerobiciin
     3              cup-kannu
     3              vara-autollaan
     3              tuiki tärkeä
     3              sissi-iskuissa
     3              suomalais-saksalainen
     3              Pirkanmaan ammattikorkeakouluun
     3              piste-erolla
     3              luonto-ohjelma
     3              VTT Tietotekniikasta
     3              norjalais-englantilainen
     3              Messias-oratorio
     3              parturi-kampaamon
     3              pohjola-ryhmään
     3              trio-kilpailun
     3              teknologia-alan
     3              bensa-asemia
     3              Kela-kortteja
     3              rock-konsertissa
     3              bensa-asemaa
     3              Suomen Ammattiliittojen keskusjärjestö
     3              vuoristo-oloissa
     3              Itä-Tampereelle
     3              Ala-Nissilän
     3              alue-ekologista
     3              parista kolmesta
     3              Nato-vastaisuus
     3              ala-arvoisen
     3              vähän päästä
     3              Elokuva-arkiston
     3              Honka-ottelun
     3              Keski-Ruotsin
     3              vasta-alkajien
     3              tammi-kesäkuulta
     3              Venäjä-liikkeen
     3              suoja-alueesta
     3              Teknilliselle korkeakoululle
     3              vakio-ohjelmaan
     3              brittiläis-irlantilainen
     3              osa-alueena
     3              Hansa-Auton
     3              tupakka-askia
     3              vapaa-ajanvietto-ongelmia
     3              lukio-oppaan
     3              ex-puheenjohtaja
     3              Helakisa-palkinnon
     3              sissi-iskujen
     3              rock-oopperan
     3              vuokra-aikana
     3              kiasma-teatterin
     3              ruotsalais-sveitsiläisen
     3              Länsi-Siperiassa
     3              liito-oravasta
     3              ensemble-tukea
     3              Väli-Amerikkaa
     3              kampanja-avauksessa
     3              ensi-iltaelokuva
     3              kannabis-tuotteiden
     3              lupa-asioissa
     3              teho-osasto
     3              Suvi-Annen
     3              Ruotsinsuomalaisten keskusliiton
     3              Pohjois-Kiinan
     3              ruutukaava-alueella
     3              doping-käryn
     3              yllä mainittu
     3              loma-asunnot
     3              Itä-Aasian
     3              niin sanoakseni
     3              Ruoka-Anttilat
     3              raha-asiain
     3              Viita-aho
     3              Eclairs sur l Au
     3              mainostaja-asiakkaat
     3              Manner-Euroopan
     3              energia-asiat
     3              jääkaappi-pakastin
     3              ruoka-avustus
     3              miltä tahansa
     3              Marja-Aho
     3              urheilu-uutisia
     3              ilmatorjunta-aseita
     3              Etelä-Saimaa
     3              tarpeistonvalmistaja-kuiskaaja
     3              juuri muu kuin
     3              parhaaksi mahdolliseksi
     3              rauta-aita
     3              Etelä-Vietnamin
     3              maastrichtin sopimus
     3              minne päin
     3              suomi-rockissa
     3              näytelmäkirjailija-ohjaaja
     3              Teollisuuden ja Työnantajain keskusliitosta
     3              Amerikan-apu
     3              Etelä-Venäjän
     3              suoja-aidan
     3              ensi-iltaviikonloppuna
     3              Suomi-yhdistyksen
     3              pop-tähdet
     3              asuma-alueesta
     3              mitkä hyvänsä
     3              Jyväskylän taidemuseossa
     3              cup-peliä
     3              isänmaa-puolue
     3              Suudelma-patsaan
     3              perjantai-iltojen
     3              VTT Tietotekniikka
     3              Metsästäjäin keskusjärjestöstä
     3              vapaa-aikalautakunnalle
     3              Mäki-Rajala
     3              juoksu-uran
     3              Suomi-rock
     3              talvi-iltojen
     3              ampuma-aseet
     3              Uuttu-Kalle
     3              doping-uutinen
     3              nousu-uralla
     3              valuutta-automaatit
     3              vanhaan aikaan
     3              ääri-ilmiöt
     3              Sydän-Suomen
     3              levy-yhtiössä
     3              emu-alueella
     3              Etelä-Lapissa
     3              Euroopan yhteisö
     3              radio-ohjelmaa
     3              arvo-ottelun
     3              Maija-nukke
     3              Leonia pankissa
     3              rehtori-sivistystoimenjohtajan
     3              yliopisto-opetuksen
     3              aura-autoa
     3              muna-sokerivaahtoon
     3              työmarkkina-asioista
     3              jalkapallo-otteluissa
     3              osa-aikatyön
     3              Ässä-vahti
     3              Osuuspankkien vakuusrahaston
     3              ensi-illalla
     3              asunto-osakeyhtiölle
     3              Yli-Marttila
     3              Panel Systems
     3              osa-aikatyö
     3              pala kerrallaan
     3              armeija-aika
     3              rock-muusikon
     3              kummalta puolen
     3              korkea-arvoiselle
     3              Pohjois-Ruotsista
     3              joukon jatkoksi
     3              norjalais-brittiläinen
     3              silmät ummessa
     3              kauppa-asiat
     3              ennalta-arvaamaton
     3              juhla-asut
     3              Aro-Hakanpää
     3              Suomen unioniin
     3              kilpa-autoon
     3              kahdeksan-yhdeksän
     3              ex-maailmanmestari
     3              keittäjä-siivooja
     3              unelma-ammatti
     3              valokuvataiteen museon
     3              huvila-teltassa
     3              taloudellis-hallinnollisessa
     3              jatko-osaksi
     3              toinen toisistaan
     3              yliopisto-opiskelijaa
     3              omistaja-alennukset
     3              Kallio-Soukainen
     3              televisio-ohjelmista
     3              Pallo-Haukoille
     3              meillä muilla
     3              ylös-
     3              valokuvataiteen museo
     3              Vainionmäki-Andersson
     3              piste-eroa
     3              vapaa-agentti
     3              Länsi-Euroopan unioniin
     3              ala-astelaisten
     3              Ykkösdokumentti-sarjaan
     3              valokuva-albumin
     3              Luopioisten Säästöpankin
     3              Kurki-Suoniolle
     3              yliopisto-opintoihin
     3              läsnäolo-oikeus
     3              koira-aitaus
     3              sunnuntai-illasta
     3              Taide-lehden
     3              Yli-Hannukselalla
     3              Turkki-ottelua
     3              ala-asteita
     3              Ruotsi-Latvia
     3              Moskovan yliopistossa
     3              Keski-Korpela
     3              Sisu-pastilleja
     3              Nato-kysymyksessä
     3              eurooppa-liike
     3              päivähoito-oikeutta
     3              tasa-arvotyölle
     3              ääri-islamilaisia
     3              jälki-ilmoittautuneena
     3              Veikkaaja-lehti
     3              ilma-ase
     3              keskusta-alue
     3              keneen tahansa
     3              unelma-alku
     3              nykytaiteen museossa
     3              ala-asteikäiset
     3              Nummi-Pusulassa
     3              Yli-Rönni
     3              cowboy-saappaat
     3              Seudun Puhelin
     3              jo olemassa oleva
     3              pelto-ohdakkeet
     3              Saksa-pelissä
     3              markkina-asemansa
     3              lauantai-illasta
     3              Uusi-Viitala
     3              Kotka-pelissä
     3              kilpa-ajojen
     3              laina-aikaa
     3              pelaaja-agentti
     3              Haukka-nimisissä
     3              Suur-Suomi
     3              Emu-raameihin
     3              Länsi-Irianin
     3              cup-finaaliin
     3              lukio-opintojen
     3              Nato-kysymykseen
     3              rekka-autojen
     3              Pohjolan Sanomia
     3              asunto-ongelmat
     3              muuhun sellaiseen
     3              Hovimäki-sarja
     3              te-keskuksella
     3              huume-eriä
     3              vuokra-alueen
     3              Kivi-juhlilla
     3              ex-miehen
     3              Iso-Pietilä
     3              Rannila Steel
     3              Aspo Systems
     3              itsemurha-ajatukset
     3              kuluttaja-asioiden
     3              mielipide-eroista
     3              ajo-opetuksen
     3              Keski-Vähälän
     3              taide-elokuvaa
     3              Helsingin Pörssiin
     3              Golf-virran
     3              Demari-lehti
     3              ei-puoli
     3              alue-ekologisessa
     3              Wikströmin museon
     3              ensi-iltojen
     3              kauppa-apulainen
     3              ennen näkemättömään
     3              euribor-korkojen
     3              me-tulokseen
     3              suomi-yhtiöstä
     3              Ala-Mutkan
     3              bravo-huudot
     3              Riihimäen taidemuseo
     3              Acura Systemsin
     3              Koillis-Kiinassa
     3              aikaa vievät
     3              kauko-ohjattava
     3              maailmancup-osakilpailun
     3              tuotto-odotuksista
     3              suoja-aita
     3              tietohallinto-osastolle
     3              meneillään olevissa
     3              viha-rakkaus
     3              Oulun yliopistolle
     3              pekoni-sienirulla
     3              takaa-ajomatkoilla
     3              Koiso-Kanttilan
     3              Sanremon MM
     3              edellä mainittuun
     3              sota-alukset
     3              tasa-arvoasioista
     3              Imatra Steel
     3              tupo-neuvottelujen
     3              lehti-ilmoittelu
     3              vuoto-onnettomuus
     3              nato-kysymyksessä
     3              huolto-osaston
     3              Maito-Pirkkaan
     3              Kaakkois-Englannissa
     3              suomi-iskelmän
     3              Etelä-Italiasta
     3              Ann-Sofie
     3              moottorikelkka-ajelua
     3              elokuva-akatemia
     3              ahaa-teatterin
     3              Suomen Tietotoimistoa
     3              niin sanottuina
     3              Länsi-Savossa
     3              rock-musiikkiin
     3              parturi-kampaamo
     3              Pohjois-Helsingin
     3              erämaa-alueilla
     3              vireillä olevien
     3              Keski-Petäjä
     3              liiketoiminta-alueet
     3              Nato-maassa
     3              optio-oikeuksien
     3              esi-isämme
     3              kyllä-puolen
     3              Etelä-Meksikossa
     3              virka-asunnot
     3              amerikkalais-suomalainen
     3              sanoma-konsernin
     3              Ilves-ottelussa
     3              Kuopion yliopistolle
     3              Länsi-Ruotsissa
     3              High Tech Center
     3              sääty-yhteiskunnan
     3              rauta-aidan
     3              Humu-Pekan
     3              raja-alueiden
     3              me-tuloksesta
     3              Suur-Tukholman
     3              Länsi-Tampereelta
     3              osa-aika
     3              iki-instituutti
     3              Neuvosto-Venäjän
     3              Saksa-otteluun
     3              terveydenhuolto-oppilaitoksesta
     3              linja-autollinen
     3              se-aikaan
     3              vapaa-aikatoimensihteeri
     3              Ala-Heikkilän
     3              Sampo-ryhmää
     3              vara-auto
     3              Keuruun Sähkö
     3              Ala-Kokon
     3              Tampereen Aluesäästöpankin
     3              cayenne-pippuria
     3              markkina-alueen
     3              vapaa-ajanviettoa
     3              laina-asiassa
     3              rom-asemalla
     3              Lilja-salissa
     3              asunto-osake
     3              kuorma-autonvalmistaja
     3              vakio-ohjelmistoon
     3              iki-ihanaa
     3              Suomen Gallupista
     3              Lato-orkesteri
     3              doping-tapaukset
     3              suuntaa antavia
     3              automaatti-ilmastointi
     3              asianomistaja-aseman
     3              Sari-Leena
     3              vesihuolto-osuuskunnan
     3              suomalais-ugrilaiset
     3              perjantai-iltoina
     3              jälleenhankinta-arvosta
     3              nukkuma-asento
     3              Turkki-Hollanti
     3              melko tavalla
     3              takaa-ajamana
     3              liiketoiminta-alueella
     3              Itä-Ikaalisissa
     3              formula-auton
     3              keskiviikko-illan
     3              teknologia-alalla
     3              vuoristo-osuudella
     3              Blues-pelissä
     3              ABB Industry
     3              avio-oikeus
     3              perjantai-iltainen
     3              takaa-ajajaa
     3              kulttuuri-imperialismista
     3              Nato-liittolaisensa
     3              Valtion taidemuseo
     3              lähi-itää
     3              turkki-ottelu
     3              asuma-alueille
     3              millennium-matkoja
     3              terveydenhuolto-oppilaitos
     3              Maito-Aura
     3              ex-tamperelainen
     3              omega-munia
     3              manner-Euroopassa
     3              radio-ohjelmaan
     3              päämarkkina-alueella
     3              sairaala-apulaiset
     3              huono-osaiset
     3              tasa-arvoasioissa
     3              Hong Kongiin
     3              nuoriso-ohjelma
     3              hyppy-yhdistelmä
     3              yliopisto-opetusta
     3              ennalta arvaamattomia
     3              maailmancup-kiertueen
     3              Hiekan museossa
     3              jälki-istunto
     3              millennium-juhliin
     3              Iso-Aho
     3              tunne-elämyksiä
     3              tapahtuma-aika
     3              edellä mainitusta
     3              kiista-asioita
     3              Metsä-Serlaa
     3              osa-aikaisista
     3              vedenjakaja-alueen
     3              ex-maajoukkuevalmentaja
     3              seka-avioliitot
     3              mato-ongelle
     3              laser-luokassa
     3              kuluttaja-asiat
     3              tupla-albumi
     3              Väli-Amerikkaan
     3              keskusta-oikeisto
     3              cheerleadereiden EM
     3              muut sellaiset
     3              Cambridgen yliopiston
     3              Turkki-peliin
     3              käyttöön ottoa
     3              Lätsä-Pekan
     3              talouselämä-lehdessä
     3              Marja-Leenan
     3              muulle kuin
     3              jatko-opiskelijoiksi
     3              rock-bändi
     3              neuvoa-antavien
     3              mikä muu kuin
     3              niin sanotuksi
     3              elokuva-arkistossa
     3              haitta-aineista
     3              kuorma-autoliikenteen
     3              Pohjois-Meksikossa
     3              formula-ykkösissä
     3              emu-päätös
     3              haja-asutusta
     3              hallinto-oikeudelta
     3              viimeksi mainittuun
     3              Sampo-Kaleva
     3              valuma-alueelle
     3              doping-skandaali
     3              hiekka-aavikolla
     3              Nykytaiteen museoon
     3              suomi-neuvostoliitto-seuran
     3              Ylä-Hämeen
     3              Nokso-Koivisto
     3              Pohjois-Viron
     3              sota-arkistossa
     3              poissa muodista
     3              oikea-aikainen
     3              apartheid-hallitus
     3              gallup-tutkimus
     3              markkina-asemaan
     3              juontaja-toimittaja
     3              Etelä-Intiassa
     3              Hämeen museossa
     3              motelli-ravintola
     3              entistä pidemmälle
     3              Viitakoski-Raimo
     3              etuosto-oikeudella
     3              ei-kiireelliset
     3              lento-onnettomuuksien
     3              Rauta-Otrasta
     3              haja-asutusalueelta
     3              Käpy-yhdistys
     3              ulko-ovea
     3              murha-aseeksi
     3              rekka-autoilla
     3              vapaa-ajanohjaaja
     3              esi-isänsä
     3              me-lukuja
     3              jääkiekko-otteluihin
     3              kebab-grillin
     3              jatko-opiskelijoita
     3              Naapuri-Ruotsissa
     3              ala-arvoisiksi
     3              lähi-idästä
     3              sota-aikoina
     3              Hämeen-Anttilan
     3              ex-sulho
     3              kuorma-autollinen
     3              Serlachiuksen taidemuseossa
     3              Suur-Hollolan
     3              Suomi-sarjan
     3              Länsi-Intiassa
     3              kauaksi aikaa
     3              pohjois-etelä
     3              ruotsi-ottelun
     3              maa-alueelle
     3              rock-tähdet
     3              tiistai-iltapäivään
     3              Suomi-kuvio
     3              latinalais-amerikkalaisen
     3              sunnuntai-toimitus
     3              extra-tuoreiden
     3              Ala-Pöllänen
     3              Kaakkois-Pirkanmaan
     3              torstai-iltaa
     3              sarja-avaukseen
     3              sota-aluksia
     3              Cambridgen yliopistosta
     3              aseveli-ilta
     3              maila-mummu
     3              ylä-soininmäen
     3              Urjalan museo
     3              nato-jäsenyydestä
     3              Pohjois-Carolinaan
     3              galleria-studio
     3              turkki-otteluun
     3              tasa-arvotyön
     3              aina jossain määrin
     3              Kirja-kontra
     3              brittiläis-norjalainen
     3              Yli-Rajalan
     3              kasvu-uralle
     3              hoito-ohjelma
     3              Mandatum Pankin
     3              maa-alueella
     3              Masa-Yardsilta
     3              Tarton yliopistosta
     3              Pohjois-Pirkkalan
     3              toiminta-avustuksiin
     3              Eläke-Tapiola
     3              linja-autoliikenteessä
     3              teatteri-ilta
     3              ennen kokemattomaan
     3              nro g
     3              Turkki-pelissä
     3              mustakurkku-uikku
     3              Pohjois-Ruotsiin
     3              torjunta-aineille
     3              Sage Systemsin
     3              Kala-Suomi
     3              kuva-aineisto
     3              ex-diktaattorin
     3              gospel-musiikkia
     3              tulossa olevista
     3              maasto-osuudet
     3              kaupunkikuva-arkkitehdin
     3              linja-autoliput
     3              ennalta arvaamaton
     3              keski-ikäiseen
     3              Koillis-Euroopan
     3              pommi-iskulla
     3              ei-kenenkään-maa
     3              Rinta-Keturi
     3              raha-automaattien
     3              esitutkinta-aineistosta
     3              eräät muutkin
     3              Manchesterin yliopistosta
     3              virka-asu
     3              siitä kaikesta
     3              kampanja-avaus
     3              Vähä-Jussila
     3              raaka-ainepörssissä
     3              Muumi-sarjan
     3              virka-apuun
     3              Leonia Pankissa
     3              Emu-jäsenyydelle
     3              Tornionlaakson Säästöpankin
     3              Valkeakosken Energian
     3              Natsi-Saksa
     3              vasemmisto-oppositio
     3              Suomi-neidosta
     3              öljyntorjunta-alusta
     3              liekki-sonni
     3              Etelä-Savoon
     3              kivitalo-liiketoimintaan
     3              Etelä-Pälkäneen
     3              ei-sanan
     3              surma-asunnon
     3              eurooppa-tiedotus
     3              hyväksi havaitulla
     3              sala-ampuja
     3              laina-autolla
     3              islam-kuva
     3              Natsi-Saksassa
     3              lauantai-iltapäivän
     3              Pohjois-Vietnamin
     3              Anaheimin NHL
     3              loma-asuntomessut
     3              ex-puolustusministeri
     3              osa-aikalisällä
     3              peli-ilo
     3              Latva-Äijö
     3              Kaakkois-Eurooppaan
     3              Hildenin taidemuseon
     3              niin muodoin
     3              katto-organisaation
     3              oma-aloitteisia
     3              ampuma-aselain
     3              Turkki-ongelman
     3              Blues-Ilves
     3              kfor-pataljoonan
     3              saksalais-amerikkalaisen
     3              Korkea-aho
     3              kuorma-autollisen
     3              Turun kauppakorkeakoulusta
     3              pohjois-irlanti-pelin
     3              Anti-Ahmavaara
     3              vankeinhoito-osastolta
     3              siirtolapuutarha-alueella
     3              kuusi-seitsemän
     3              tutkija-lehtori
     3              ilta-aurinko
